X,Y,Date,County
-97.358374,32.616789,3/28/14,TARRANT
-97.358276,32.869996,6/11/14,TARRANT
-97.358276,32.869996,6/11/14,TARRANT
-97.358227,32.652592,10/10/14,TARRANT
-97.358227,32.652592,10/10/14,TARRANT
-97.358041,32.632169,5/22/14,TARRANT
-97.357804,32.649625,2/21/14,TARRANT
-97.357699,32.68284,8/1/14,TARRANT
-97.357699,32.68284,8/1/14,TARRANT
-97.357217,32.756295,5/23/14,TARRANT
-97.357055,32.770226,1/27/14,TARRANT
-97.356954,32.77428,3/27/14,TARRANT
-97.356575,32.79131,6/24/14,TARRANT
-97.356563,32.869798,5/23/14,TARRANT
-97.356558,32.784564,12/4/14,TARRANT
-97.356248,32.645628,7/11/14,TARRANT
-97.356032,32.582044,7/11/14,TARRANT
-97.355924,32.794341,4/1/14,TARRANT
-97.35586,32.774901,1/17/14,TARRANT
-97.35586,32.774901,1/17/14,TARRANT
-97.35586,32.774901,1/17/14,TARRANT
-97.35586,32.774901,7/23/14,TARRANT
-97.35586,32.774901,1/17/14,TARRANT
-97.355481,32.869848,2/14/14,TARRANT
-97.355481,32.869848,2/14/14,TARRANT
-97.355481,32.869848,2/14/14,TARRANT
-97.355481,32.869848,2/14/14,TARRANT
-97.355354,32.788661,3/25/14,TARRANT
-97.355344,32.687371,3/28/14,TARRANT
-97.355344,32.687371,3/28/14,TARRANT
-97.355344,32.687371,3/28/14,TARRANT
-97.355335,32.790611,3/25/14,TARRANT
-97.355335,32.790611,3/25/14,TARRANT
-97.354723,32.801922,5/9/14,TARRANT
-97.354375,32.647658,2/18/14,TARRANT
-97.354375,32.647658,2/18/14,TARRANT
-97.354375,32.647658,2/18/14,TARRANT
-97.354354,32.641724,9/11/14,TARRANT
-97.354339,32.866918,9/9/14,TARRANT
-97.354108,32.674951,10/29/14,TARRANT
-97.354108,32.674951,10/29/14,TARRANT
-97.354099,32.674121,3/21/14,TARRANT
-97.354099,32.674121,3/21/14,TARRANT
-97.354078,32.748275,4/4/14,TARRANT
-97.354058,32.78723,6/16/14,TARRANT
-97.353942,32.868408,10/24/14,TARRANT
-97.353819,32.65218,5/2/14,TARRANT
-97.353819,32.65218,5/2/14,TARRANT
-97.353777,32.905187,1/27/14,TARRANT
-97.353777,32.905187,1/27/14,TARRANT
-97.353449,32.811331,5/1/14,TARRANT
-97.353449,32.811331,5/1/14,TARRANT
-97.353332,32.631354,8/8/14,TARRANT
-97.353332,32.631488,9/29/14,TARRANT
-97.353332,32.631354,5/13/14,TARRANT
-97.353268,32.631488,3/5/14,TARRANT
-97.353268,32.631488,3/5/14,TARRANT
-97.353268,32.631488,8/12/14,TARRANT
-97.352999,32.68337,4/4/14,TARRANT
-97.35279,32.584753,3/11/14,TARRANT
-97.35279,32.584753,4/4/14,TARRANT
-97.352494,32.65257,2/24/14,TARRANT
-97.352116,32.632742,4/21/14,TARRANT
-97.352116,32.632742,4/21/14,TARRANT
-97.352116,32.632742,4/21/14,TARRANT
-97.352116,32.632742,4/21/14,TARRANT
-97.352116,32.632742,5/29/14,TARRANT
-97.352029,32.57742,3/5/14,TARRANT
-97.351945,32.630187,10/13/14,TARRANT
-97.351864,32.69101,8/7/14,TARRANT
-97.351844,32.694391,1/3/14,TARRANT
-97.351844,32.694391,1/3/14,TARRANT
-97.351844,32.694391,1/3/14,TARRANT
-97.351844,32.694391,1/3/14,TARRANT
-97.351844,32.694391,1/3/14,TARRANT
-97.351844,32.694391,1/3/14,TARRANT
-97.351306,32.63352,8/29/14,TARRANT
-97.351306,32.63352,8/29/14,TARRANT
-97.351274,32.660736,9/4/14,TARRANT
-97.351274,32.660736,9/4/14,TARRANT
-97.351084,32.883071,2/5/14,TARRANT
-97.351084,32.883071,2/5/14,TARRANT
-97.351084,32.883071,2/5/14,TARRANT
-97.351079,32.714101,2/7/14,TARRANT
-97.351041,32.571253,5/2/14,TARRANT
-97.351041,32.571253,5/2/14,TARRANT
-97.350629,32.68606,1/7/14,TARRANT
-97.350622,32.578834,5/16/14,TARRANT
-97.350622,32.578834,5/16/14,TARRANT
-97.350608,32.69241,6/6/14,TARRANT
-97.350517,32.633294,4/25/14,TARRANT
-97.3505,32.631739,5/23/14,TARRANT
-97.350228,32.7005,12/10/14,TARRANT
-97.35022,32.877393,6/2/14,TARRANT
-97.35022,32.877393,6/2/14,TARRANT
-97.349524,32.689641,2/7/14,TARRANT
-97.349474,32.878604,1/17/14,TARRANT
-97.349459,32.68839,3/4/14,TARRANT
-97.349459,32.68839,3/4/14,TARRANT
-97.349459,32.68839,3/4/14,TARRANT
-97.349459,32.68839,3/4/14,TARRANT
-97.349459,32.68839,3/4/14,TARRANT
-97.349325,32.876026,4/2/14,TARRANT
-97.349299,32.651274,2/19/14,TARRANT
-97.349224,32.700231,9/30/14,TARRANT
-97.349224,32.700231,9/30/14,TARRANT
-97.349212,32.703742,10/24/14,TARRANT
-97.349212,32.703742,10/24/14,TARRANT
-97.349108,32.62936,4/9/14,TARRANT
-97.349001,32.578858,1/9/14,TARRANT
-97.348852,32.652673,1/26/14,TARRANT
-97.348355,32.780208,11/20/14,TARRANT
-97.348324,32.69453,4/2/14,TARRANT
-97.348278,32.69086,3/24/14,TARRANT
-97.348278,32.69086,3/24/14,TARRANT
-97.348119,32.69952,4/22/14,TARRANT
-97.348109,32.705111,2/28/14,TARRANT
-97.347683,32.878224,10/17/14,TARRANT
-97.347683,32.878224,10/17/14,TARRANT
-97.347568,32.676281,5/8/14,TARRANT
-97.34743,32.691044,1/13/14,TARRANT
-97.34743,32.691044,1/13/14,TARRANT
-97.347428,32.667217,4/11/14,TARRANT
-97.34735,32.571251,6/10/14,TARRANT
-97.347262,32.632128,4/9/14,TARRANT
-97.347224,32.691328,1/13/14,TARRANT
-97.34722,32.588254,2/21/14,TARRANT
-97.347094,32.704561,11/7/14,TARRANT
-97.34708,32.588544,5/14/14,TARRANT
-97.347074,32.711371,1/28/14,TARRANT
-97.347074,32.711371,1/28/14,TARRANT
-97.347072,32.643023,5/27/14,TARRANT
-97.346852,32.605023,10/6/14,TARRANT
-97.346227,32.632395,6/20/14,TARRANT
-97.346014,32.703981,2/28/14,TARRANT
-97.345963,32.563193,4/18/14,TARRANT
-97.345963,32.563193,4/18/14,TARRANT
-97.345838,32.58166,3/4/14,TARRANT
-97.345782,32.661468,4/23/14,TARRANT
-97.345714,32.575329,6/10/14,TARRANT
-97.345613,32.588508,11/13/14,TARRANT
-97.345613,32.588508,11/13/14,TARRANT
-97.345613,32.588508,11/13/14,TARRANT
-97.345607,32.590771,10/9/14,TARRANT
-97.345607,32.590771,10/9/14,TARRANT
-97.345564,32.57318,8/29/14,TARRANT
-97.345564,32.57318,8/29/14,TARRANT
-97.345551,32.563809,2/22/14,TARRANT
-97.345551,32.563809,2/22/14,TARRANT
-97.345447,32.640551,2/6/14,TARRANT
-97.345447,32.640551,2/6/14,TARRANT
-97.345447,32.640551,2/6/14,TARRANT
-97.345419,32.580877,4/18/14,TARRANT
-97.345419,32.580877,4/18/14,TARRANT
-97.345257,32.877783,12/4/14,TARRANT
-97.344882,32.568072,2/19/14,TARRANT
-97.344869,32.69781,5/13/14,TARRANT
-97.344869,32.69781,5/13/14,TARRANT
-97.344869,32.69781,5/13/14,TARRANT
-97.344849,32.809711,3/19/14,TARRANT
-97.344804,32.878368,6/10/14,TARRANT
-97.344788,32.780873,2/12/14,TARRANT
-97.344684,32.590031,4/11/14,TARRANT
-97.344592,32.874103,3/7/14,TARRANT
-97.343924,32.70148,3/26/14,TARRANT
-97.343828,32.70511,1/28/14,TARRANT
-97.343828,32.70511,1/28/14,TARRANT
-97.343784,32.689051,7/9/14,TARRANT
-97.343784,32.689331,6/12/14,TARRANT
-97.343784,32.689331,6/12/14,TARRANT
-97.343784,32.689051,7/9/14,TARRANT
-97.343784,32.689331,6/12/14,TARRANT
-97.343587,32.621212,5/15/14,TARRANT
-97.343354,32.577275,6/30/14,TARRANT
-97.342972,32.873408,9/29/14,TARRANT
-97.342972,32.873408,8/8/14,TARRANT
-97.342972,32.873408,9/29/14,TARRANT
-97.342876,32.862005,2/6/14,TARRANT
-97.342876,32.862005,2/6/14,TARRANT
-97.342809,32.8017,7/8/14,TARRANT
-97.342799,32.729083,6/13/14,TARRANT
-97.342641,32.558493,6/6/14,TARRANT
-97.342641,32.558493,6/6/14,TARRANT
-97.342612,32.631696,6/27/14,TARRANT
-97.342574,32.725521,5/22/14,TARRANT
-97.342574,32.725521,5/28/14,TARRANT
-97.342574,32.725521,5/22/14,TARRANT
-97.342574,32.725521,5/22/14,TARRANT
-97.342031,32.668738,9/5/14,TARRANT
-97.342031,32.668738,9/5/14,TARRANT
-97.342031,32.668738,9/5/14,TARRANT
-97.341959,32.744005,4/28/14,TARRANT
-97.341959,32.744005,10/13/14,TARRANT
-97.341959,32.744005,10/1/14,TARRANT
-97.341959,32.744005,7/25/14,TARRANT
-97.341959,32.744005,4/28/14,TARRANT
-97.341959,32.744005,7/28/14,TARRANT
-97.341959,32.744005,2/13/14,TARRANT
-97.341959,32.744005,8/27/14,TARRANT
-97.341959,32.744005,4/16/14,TARRANT
-97.341959,32.744005,10/6/14,TARRANT
-97.341959,32.744005,8/11/14,TARRANT
-97.341959,32.744005,11/4/14,TARRANT
-97.341959,32.744005,2/28/14,TARRANT
-97.341959,32.736491,8/9/14,TARRANT
-97.341959,32.736491,5/16/14,TARRANT
-97.341959,32.736491,6/30/14,TARRANT
-97.341953,32.55454,3/28/14,TARRANT
-97.341719,32.709391,4/28/14,TARRANT
-97.341719,32.709391,4/28/14,TARRANT
-97.341675,32.555607,10/10/14,TARRANT
-97.341242,32.699658,7/9/14,TARRANT
-97.34124,32.664244,4/24/14,TARRANT
-97.341162,32.678948,2/21/14,TARRANT
-97.340981,32.678003,6/20/14,TARRANT
-97.340758,32.80229,2/3/14,TARRANT
-97.340758,32.80229,2/3/14,TARRANT
-97.340732,32.817548,2/21/14,TARRANT
-97.340732,32.817548,2/21/14,TARRANT
-97.340732,32.817548,2/21/14,TARRANT
-97.340669,32.70524,5/1/14,TARRANT
-97.340669,32.70524,5/1/14,TARRANT
-97.340669,32.70524,5/1/14,TARRANT
-97.340664,32.813791,10/8/14,TARRANT
-97.340664,32.813791,10/8/14,TARRANT
-97.340633,32.633827,12/31/14,TARRANT
-97.340633,32.633827,12/31/14,TARRANT
-97.340633,32.633827,12/31/14,TARRANT
-97.340633,32.633827,12/31/14,TARRANT
-97.340511,32.681748,1/28/14,TARRANT
-97.340509,32.567932,6/5/14,TARRANT
-97.340483,32.817499,12/30/14,TARRANT
-97.340461,32.56401,6/26/14,TARRANT
-97.340242,32.699133,9/22/14,TARRANT
-97.340242,32.699133,9/22/14,TARRANT
-97.340242,32.699133,9/22/14,TARRANT
-97.340022,32.680718,6/18/14,TARRANT
-97.339784,32.80266,5/2/14,TARRANT
-97.339659,32.634991,4/19/14,TARRANT
-97.339626,32.626354,4/24/14,TARRANT
-97.339626,32.626354,4/24/14,TARRANT
-97.339626,32.626354,4/24/14,TARRANT
-97.339559,32.88738,4/9/14,TARRANT
-97.339559,32.88738,4/9/14,TARRANT
-97.339492,32.679818,2/14/14,TARRANT
-97.339492,32.679818,2/14/14,TARRANT
-97.339492,32.679818,2/14/14,TARRANT
-97.339454,32.694491,8/21/14,TARRANT
-97.339454,32.694491,8/21/14,TARRANT
-97.339384,32.683626,8/5/14,TARRANT
-97.339378,32.69554,1/13/14,TARRANT
-97.339378,32.69554,1/13/14,TARRANT
-97.339284,32.685671,2/12/14,TARRANT
-97.339284,32.685671,2/12/14,TARRANT
-97.339284,32.685671,2/12/14,TARRANT
-97.339284,32.685671,2/12/14,TARRANT
-97.339284,32.685671,2/12/14,TARRANT
-97.339081,32.700638,5/8/14,TARRANT
-97.339023,32.738436,3/13/14,TARRANT
-97.338999,32.668365,7/23/14,TARRANT
-97.338999,32.668365,7/23/14,TARRANT
-97.3386,32.813738,5/20/14,TARRANT
-97.338424,32.640368,6/18/14,TARRANT
-97.338422,32.678929,1/10/14,TARRANT
-97.338413,32.813674,3/6/14,TARRANT
-97.338191,32.812098,1/17/14,TARRANT
-97.338018,32.820196,4/3/14,TARRANT
-97.338018,32.820196,4/3/14,TARRANT
-97.337862,32.908533,5/27/14,TARRANT
-97.337705,32.729091,10/10/14,TARRANT
-97.337705,32.729091,10/10/14,TARRANT
-97.337699,32.724581,3/4/14,TARRANT
-97.337666,32.650774,3/7/14,TARRANT
-97.337629,32.63575,7/23/14,TARRANT
-97.337483,32.888138,7/15/14,TARRANT
-97.337483,32.888138,4/22/14,TARRANT
-97.337483,32.888138,4/22/14,TARRANT
-97.337455,32.665234,4/1/14,TARRANT
-97.337199,32.71854,7/29/14,TARRANT
-97.337199,32.71854,7/29/14,TARRANT
-97.336845,32.856198,4/2/14,TARRANT
-97.336845,32.856198,4/2/14,TARRANT
-97.336845,32.856198,4/2/14,TARRANT
-97.336834,32.7069,6/5/14,TARRANT
-97.336779,32.698081,7/17/14,TARRANT
-97.336769,32.70864,1/24/14,TARRANT
-97.336732,32.855308,4/2/14,TARRANT
-97.336732,32.855308,4/2/14,TARRANT
-97.336714,32.717871,4/11/14,TARRANT
-97.336714,32.717871,4/11/14,TARRANT
-97.336472,32.821583,1/16/14,TARRANT
-97.336472,32.821583,1/16/14,TARRANT
-97.336472,32.821583,1/16/14,TARRANT
-97.336472,32.821583,1/16/14,TARRANT
-97.336239,32.71897,8/18/14,TARRANT
-97.336239,32.71897,8/18/14,TARRANT
-97.336179,32.62802,5/9/14,TARRANT
-97.336059,32.755693,4/29/14,TARRANT
-97.335919,32.726281,2/7/14,TARRANT
-97.335919,32.726281,2/7/14,TARRANT
-97.335874,32.791392,4/3/14,TARRANT
-97.335874,32.791392,4/3/14,TARRANT
-97.335554,32.708031,6/4/14,TARRANT
-97.335401,32.814378,1/16/14,TARRANT
-97.335401,32.814378,1/16/14,TARRANT
-97.335155,32.719791,6/20/14,TARRANT
-97.335104,32.665328,1/17/14,TARRANT
-97.335104,32.665328,1/17/14,TARRANT
-97.335104,32.665328,1/17/14,TARRANT
-97.335104,32.665328,1/17/14,TARRANT
-97.335104,32.665328,1/17/14,TARRANT
-97.335104,32.665328,1/17/14,TARRANT
-97.334962,32.684073,5/8/14,TARRANT
-97.334962,32.684073,5/8/14,TARRANT
-97.334962,32.684073,5/8/14,TARRANT
-97.334889,32.631773,4/11/14,TARRANT
-97.334889,32.631773,4/11/14,TARRANT
-97.334889,32.631773,4/11/14,TARRANT
-97.334821,32.692923,8/7/14,TARRANT
-97.334284,32.851942,7/2/14,TARRANT
-97.334282,32.687484,1/30/14,TARRANT
-97.334282,32.687484,1/30/14,TARRANT
-97.334234,32.729591,6/12/14,TARRANT
-97.334089,32.696541,5/16/14,TARRANT
-97.333402,32.887584,2/26/14,TARRANT
-97.333402,32.887584,5/15/14,TARRANT
-97.333382,32.689019,12/10/14,TARRANT
-97.333382,32.689019,12/10/14,TARRANT
-97.333274,32.665556,7/23/14,TARRANT
-97.333014,32.563088,2/26/14,TARRANT
-97.333014,32.563088,2/26/14,TARRANT
-97.332994,32.705082,2/12/14,TARRANT
-97.332902,32.686643,10/28/14,TARRANT
-97.332899,32.696461,7/18/14,TARRANT
-97.332899,32.69743,7/8/14,TARRANT
-97.332899,32.69743,7/8/14,TARRANT
-97.332714,32.713701,1/2/14,TARRANT
-97.332714,32.713701,1/2/14,TARRANT
-97.332472,32.85573,9/24/14,TARRANT
-97.332294,32.892591,2/19/14,TARRANT
-97.332294,32.892591,2/19/14,TARRANT
-97.332294,32.892591,2/19/14,TARRANT
-97.332061,32.66558,12/16/14,TARRANT
-97.331875,32.640985,3/5/14,TARRANT
-97.331604,32.73487,10/31/14,TARRANT
-97.331604,32.5846,4/2/14,TARRANT
-97.331433,32.851143,2/12/14,TARRANT
-97.331375,32.796902,9/29/14,TARRANT
-97.331375,32.796902,9/29/14,TARRANT
-97.331375,32.796902,9/29/14,TARRANT
-97.331375,32.796902,9/29/14,TARRANT
-97.331375,32.796902,9/29/14,TARRANT
-97.33136,32.640384,10/10/14,TARRANT
-97.331289,32.79915,6/25/14,TARRANT
-97.331289,32.79915,6/25/14,TARRANT
-97.331242,32.580678,5/16/14,TARRANT
-97.331242,32.580678,1/17/14,TARRANT
-97.331242,32.580678,1/17/14,TARRANT
-97.331242,32.580678,8/25/14,TARRANT
-97.331242,32.580678,8/25/14,TARRANT
-97.331131,32.813549,10/22/14,TARRANT
-97.33091,32.632583,12/9/14,TARRANT
-97.330565,32.817041,5/21/14,TARRANT
-97.330471,32.919063,5/14/14,TARRANT
-97.330395,32.700601,2/20/14,TARRANT
-97.330375,32.7138,11/17/14,TARRANT
-97.330375,32.7138,11/17/14,TARRANT
-97.330375,32.7138,11/17/14,TARRANT
-97.330312,32.686633,3/21/14,TARRANT
-97.330312,32.686633,3/21/14,TARRANT
-97.330312,32.686633,3/21/14,TARRANT
-97.330279,32.710771,12/16/14,TARRANT
-97.330279,32.710771,12/16/14,TARRANT
-97.330279,32.710771,12/16/14,TARRANT
-97.330279,32.710771,11/14/14,TARRANT
-97.330249,32.566406,1/28/14,TARRANT
-97.330139,32.797041,5/21/14,TARRANT
-97.330139,32.797041,5/21/14,TARRANT
-97.330139,32.797041,5/21/14,TARRANT
-97.330032,32.632319,10/14/14,TARRANT
-97.33002,32.632512,9/4/14,TARRANT
-97.329834,32.629388,9/26/14,TARRANT
-97.329281,32.634192,2/28/14,TARRANT
-97.329281,32.634192,2/28/14,TARRANT
-97.329281,32.634192,2/28/14,TARRANT
-97.329224,32.760676,4/23/14,TARRANT
-97.329179,32.715311,12/17/14,TARRANT
-97.329044,32.707421,4/20/14,TARRANT
-97.329044,32.707421,4/20/14,TARRANT
-97.329034,32.710621,8/7/14,TARRANT
-97.329034,32.710621,8/7/14,TARRANT
-97.329034,32.710621,8/7/14,TARRANT
-97.329034,32.710621,8/7/14,TARRANT
-97.328781,32.855137,1/29/14,TARRANT
-97.328548,32.85967,9/9/14,TARRANT
-97.328548,32.85967,9/9/14,TARRANT
-97.328548,32.85967,9/9/14,TARRANT
-97.328548,32.85967,9/9/14,TARRANT
-97.328369,32.91293,5/2/14,TARRANT
-97.328335,32.737985,8/28/14,TARRANT
-97.328335,32.737985,9/12/14,TARRANT
-97.328335,32.737985,12/10/14,TARRANT
-97.328335,32.737985,4/9/14,TARRANT
-97.328335,32.737985,1/22/14,TARRANT
-97.328335,32.737985,4/9/14,TARRANT
-97.328296,32.578874,4/4/14,TARRANT
-97.328296,32.578874,4/4/14,TARRANT
-97.328152,32.642984,9/11/14,TARRANT
-97.328152,32.642984,9/11/14,TARRANT
-97.328152,32.642984,9/11/14,TARRANT
-97.328144,32.72389,6/27/14,TARRANT
-97.328069,32.73162,12/2/14,TARRANT
-97.328069,32.73162,12/2/14,TARRANT
-97.328069,32.73162,12/2/14,TARRANT
-97.328069,32.73162,12/2/14,TARRANT
-97.328069,32.73162,12/2/14,TARRANT
-97.328039,32.605545,6/20/14,TARRANT
-97.327822,32.607783,9/2/14,TARRANT
-97.327699,32.81576,7/17/14,TARRANT
-97.327699,32.81576,7/17/14,TARRANT
-97.327699,32.81576,7/17/14,TARRANT
-97.327699,32.81576,7/17/14,TARRANT
-97.327431,32.609318,10/15/14,TARRANT
-97.327379,32.916871,4/1/14,TARRANT
-97.327292,32.853613,12/12/14,TARRANT
-97.327287,32.579073,8/6/14,TARRANT
-97.32721,32.643869,4/24/14,TARRANT
-97.327131,32.683353,9/25/14,TARRANT
-97.327131,32.683353,6/6/14,TARRANT
-97.327131,32.683353,3/26/14,TARRANT
-97.327131,32.683353,3/26/14,TARRANT
-97.327131,32.683353,10/17/14,TARRANT
-97.327131,32.683353,8/29/14,TARRANT
-97.327131,32.683353,10/22/14,TARRANT
-97.327131,32.683353,4/17/14,TARRANT
-97.327131,32.683353,6/5/14,TARRANT
-97.327131,32.683353,6/5/14,TARRANT
-97.327131,32.683353,4/17/14,TARRANT
-97.327131,32.683353,5/19/14,TARRANT
-97.327131,32.683353,4/17/14,TARRANT
-97.327131,32.683353,4/17/14,TARRANT
-97.327131,32.683353,3/5/14,TARRANT
-97.327131,32.683353,3/5/14,TARRANT
-97.326894,32.800001,6/13/14,TARRANT
-97.326817,32.683355,10/17/14,TARRANT
-97.326817,32.683355,11/3/14,TARRANT
-97.32676,32.876023,4/4/14,TARRANT
-97.326714,32.565981,6/27/14,TARRANT
-97.326714,32.565981,2/20/14,TARRANT
-97.326492,32.603788,1/29/14,TARRANT
-97.326454,32.726472,6/20/14,TARRANT
-97.326454,32.726472,6/25/14,TARRANT
-97.326362,32.792197,5/21/14,TARRANT
-97.325875,32.797321,2/13/14,TARRANT
-97.32584,32.566924,8/5/14,TARRANT
-97.32584,32.566924,8/5/14,TARRANT
-97.32584,32.566924,8/5/14,TARRANT
-97.32584,32.566924,8/5/14,TARRANT
-97.325764,32.683354,1/22/14,TARRANT
-97.325474,32.60824,7/25/14,TARRANT
-97.325474,32.60824,7/25/14,TARRANT
-97.325449,32.764095,1/10/14,TARRANT
-97.325336,32.650683,9/9/14,TARRANT
-97.325334,32.650629,1/30/14,TARRANT
-97.325334,32.650629,1/30/14,TARRANT
-97.325334,32.650629,1/30/14,TARRANT
-97.32533,32.650683,6/26/14,TARRANT
-97.325327,32.650683,6/20/14,TARRANT
-97.325322,32.650683,6/25/14,TARRANT
-97.325322,32.650683,6/25/14,TARRANT
-97.325178,32.650395,5/2/14,TARRANT
-97.325091,32.600683,3/13/14,TARRANT
-97.324956,32.795156,8/27/14,TARRANT
-97.324831,32.912463,2/14/14,TARRANT
-97.324831,32.912463,2/14/14,TARRANT
-97.324752,32.802493,6/19/14,TARRANT
-97.324735,32.562774,6/5/14,TARRANT
-97.324735,32.562774,6/5/14,TARRANT
-97.324735,32.562774,6/5/14,TARRANT
-97.324735,32.562774,2/6/14,TARRANT
-97.324735,32.562774,6/25/14,TARRANT
-97.324735,32.562774,6/27/14,TARRANT
-97.324382,32.913243,1/17/14,TARRANT
-97.324382,32.913243,1/17/14,TARRANT
-97.324324,32.702531,10/28/14,TARRANT
-97.324274,32.712431,7/18/14,TARRANT
-97.324274,32.712431,7/18/14,TARRANT
-97.324189,32.71636,4/15/14,TARRANT
-97.323859,32.565775,2/5/14,TARRANT
-97.323751,32.596584,10/31/14,TARRANT
-97.323731,32.601513,4/24/14,TARRANT
-97.323576,32.719288,1/9/14,TARRANT
-97.323576,32.719288,1/9/14,TARRANT
-97.323542,32.757624,1/7/14,TARRANT
-97.323265,32.641338,6/20/14,TARRANT
-97.323265,32.641338,6/20/14,TARRANT
-97.32326,32.642202,6/20/14,TARRANT
-97.32326,32.642202,6/20/14,TARRANT
-97.323139,32.877621,5/8/14,TARRANT
-97.323034,32.694351,5/12/14,TARRANT
-97.323034,32.694351,5/12/14,TARRANT
-97.323034,32.694351,5/12/14,TARRANT
-97.32282,32.764054,4/30/14,TARRANT
-97.32282,32.764054,4/30/14,TARRANT
-97.322279,32.874148,6/3/14,TARRANT
-97.322279,32.874148,6/3/14,TARRANT
-97.322211,32.713008,4/10/14,TARRANT
-97.322204,32.709651,2/12/14,TARRANT
-97.322204,32.709651,2/12/14,TARRANT
-97.322204,32.709651,2/12/14,TARRANT
-97.322204,32.709651,2/12/14,TARRANT
-97.322204,32.709651,2/12/14,TARRANT
-97.322137,32.709335,5/9/14,TARRANT
-97.322102,32.724379,3/4/14,TARRANT
-97.322102,32.724379,3/4/14,TARRANT
-97.321976,32.698005,9/9/14,TARRANT
-97.321969,32.773745,5/8/14,TARRANT
-97.321871,32.717254,10/16/14,TARRANT
-97.321824,32.649681,4/10/14,TARRANT
-97.321824,32.649681,4/10/14,TARRANT
-97.321824,32.649681,3/28/14,TARRANT
-97.321824,32.649681,5/1/14,TARRANT
-97.321824,32.649681,5/1/14,TARRANT
-97.321819,32.648463,2/7/14,TARRANT
-97.321754,32.654551,8/15/14,TARRANT
-97.321731,32.718551,6/13/14,TARRANT
-97.321024,32.70916,12/26/14,TARRANT
-97.321024,32.70916,12/26/14,TARRANT
-97.321024,32.70916,12/26/14,TARRANT
-97.321024,32.70916,12/26/14,TARRANT
-97.321024,32.70916,12/26/14,TARRANT
-97.320974,32.858608,9/26/14,TARRANT
-97.320636,32.870245,5/7/14,TARRANT
-97.320624,32.753252,10/9/14,TARRANT
-97.320624,32.753252,10/9/14,TARRANT
-97.320149,32.682434,5/20/14,TARRANT
-97.320149,32.682434,5/20/14,TARRANT
-97.319362,32.715543,1/7/14,TARRANT
-97.319272,32.852938,9/18/14,TARRANT
-97.319272,32.852938,9/18/14,TARRANT
-97.319069,32.85288,7/24/14,TARRANT
-97.319069,32.85288,3/21/14,TARRANT
-97.318528,32.753082,8/12/14,TARRANT
-97.317792,32.719948,7/13/14,TARRANT
-97.317759,32.73592,7/24/14,TARRANT
-97.317322,32.741503,2/12/14,TARRANT
-97.317322,32.741503,2/12/14,TARRANT
-97.317179,32.68869,8/18/14,TARRANT
-97.317029,32.74014,7/17/14,TARRANT
-97.316891,32.740838,3/6/14,TARRANT
-97.316802,32.736478,6/9/14,TARRANT
-97.316792,32.704937,6/25/14,TARRANT
-97.316782,32.713029,5/28/14,TARRANT
-97.316691,32.725278,2/27/14,TARRANT
-97.316319,32.685571,5/19/14,TARRANT
-97.316112,32.751692,3/21/14,TARRANT
-97.315823,32.752376,1/7/14,TARRANT
-97.315823,32.752376,1/7/14,TARRANT
-97.315771,32.751187,4/7/14,TARRANT
-97.315311,32.737988,12/19/14,TARRANT
-97.315311,32.737988,12/19/14,TARRANT
-97.315311,32.737988,12/19/14,TARRANT
-97.315284,32.746193,5/11/14,TARRANT
-97.315284,32.746193,5/11/14,TARRANT
-97.315284,32.746193,4/18/14,TARRANT
-97.315284,32.746193,4/18/14,TARRANT
-97.315284,32.746193,1/3/14,TARRANT
-97.315284,32.746193,1/3/14,TARRANT
-97.315284,32.746193,4/18/14,TARRANT
-97.315185,32.746192,3/7/14,TARRANT
-97.314959,32.723509,11/12/14,TARRANT
-97.314959,32.723509,11/12/14,TARRANT
-97.314617,32.800899,8/22/14,TARRANT
-97.314617,32.800899,8/22/14,TARRANT
-97.314331,32.720843,4/30/14,TARRANT
-97.314034,32.605641,7/25/14,TARRANT
-97.314034,32.605641,7/25/14,TARRANT
-97.313976,32.774792,11/14/14,TARRANT
-97.313976,32.774792,11/14/14,TARRANT
-97.313976,32.774792,11/14/14,TARRANT
-97.313976,32.774792,11/14/14,TARRANT
-97.313502,32.736488,10/31/14,TARRANT
-97.313389,32.66357,11/7/14,TARRANT
-97.313389,32.66357,11/7/14,TARRANT
-97.313389,32.66357,11/7/14,TARRANT
-97.313368,32.744701,4/30/14,TARRANT
-97.313368,32.744701,4/30/14,TARRANT
-97.313368,32.744701,4/30/14,TARRANT
-97.313368,32.744701,4/30/14,TARRANT
-97.313368,32.744701,2/21/14,TARRANT
-97.313368,32.744701,4/30/14,TARRANT
-97.313368,32.744701,4/30/14,TARRANT
-97.313368,32.744701,4/30/14,TARRANT
-97.313368,32.744701,4/30/14,TARRANT
-97.313368,32.744701,4/30/14,TARRANT
-97.313368,32.744701,4/30/14,TARRANT
-97.313368,32.744701,5/30/14,TARRANT
-97.313368,32.744701,4/30/14,TARRANT
-97.313368,32.744701,6/20/14,TARRANT
-97.313368,32.744701,6/20/14,TARRANT
-97.313096,32.868368,4/11/14,TARRANT
-97.312894,32.683711,8/8/14,TARRANT
-97.312698,32.667252,12/10/14,TARRANT
-97.312671,32.736434,7/2/14,TARRANT
-97.312669,32.670247,2/18/14,TARRANT
-97.312583,32.678444,6/5/14,TARRANT
-97.312398,32.709313,12/5/14,TARRANT
-97.312398,32.709313,5/29/14,TARRANT
